1	3.372021860427478	3.372039341732994	3.371940647466351	3.372000233983234	3.372026266220337	15.777569996263242	3.3721498594082107	3.6488828878409647	3.3720408123067136
2	3.3618376514835897	3.3546965230124424	3.330753571071843	3.3407428370850436	3.3720228484618158	3.3719897726920847	3.33753814175956	3.412222708634301	3.331032794226999
3	3.353178238768606	3.3374919855752063	3.2814872727297866	3.301343520634241	3.372016001406075	3.337343741689852	3.303478164443614	3.2598588411692684	3.282009825052119
4	3.3455101038746746	3.320481700479911	3.2247403534098593	3.254267264772159	3.3720057322217176	3.303429256117313	3.270083246571802	3.1702877904237665	3.2252545846467786
5	3.338568639305327	3.303625990445853	3.1610060712972268	3.200082350177609	3.3719920425148673	3.269898027300923	3.237156060629651	3.078434410422371	3.1615784708516714
6	3.332182404456282	3.2869473238231075	3.0911236719687896	3.1394261423571406	3.3719749186548413	3.2369386719880064	3.204966092643911	2.980752369320937	3.0915801474459106
7	3.3262368019935673	3.2704390391118205	3.0159181456493687	3.0729715601133103	3.371954359034375	3.204652430201836	3.173077386685007	2.87687184136545	3.016156290831576
8	3.3206530226281563	3.254098613771623	2.935987632355802	3.001244936191648	3.371930373731866	3.172960724825035	3.141693535828642	2.7679820061135842	2.936179489001508
9	3.3153732902733384	3.2379227701353077	2.852393139894108	2.9248800554794285	3.3719029501057207	3.141746240924862	3.1109587328224966	2.655293476371258	2.852323378860271
10	3.3103574478670925	3.221912972578797	2.7656804843604275	2.844651505159715	3.371872094330588	3.1108892008365463	3.080711406890108	2.5403649414131486	2.7654668895118966
11	3.3055697375603676	3.206056073945196	2.676681951086731	2.7613889441050747	3.37183780110129	3.0805918294839554	3.0510008546434126	2.4244259418447087	2.676330617405885
12	3.300982257139438	3.190345621743261	2.5862212483816194	2.67571633775325	3.371800069469749	3.0507835031415804	3.021811802740494	2.3087154892896713	2.5857021790034826
13	3.2965743782907313	3.1747916111466457	2.494872948626654	2.5883494524178348	3.371758898849235	3.021597917406725	2.992930306815763	2.194370953697057	2.4941381954953163
14	3.2923286011353885	3.159387724251269	2.403262193807661	2.499983641690025	3.371714289323836	2.992883154884725	2.9646479045991025	2.08245444978178	2.402382327530182
15	3.2882282010954	3.1441349832752508	2.31203278891583	2.4111668005886107	3.3716662246549274	2.964620456692643	2.936808679645704	1.9736774775427808	2.3111252237525552
16	3.284260834411652	3.1290280007193094	2.2216566830238844	2.3225012470448196	3.3716147027883125	2.9368528506623606	2.909353706533683	1.868741656588885	2.2209089292409447
17	3.2804136177535668	3.114064945265143	2.132700418726865	2.23451334278528	3.3715597090851053	2.909434508163638	2.8824289848194815	1.7683123745790015	2.1321285365352938
18	3.2766777099703277	3.099244916122051	2.0456288292666875	2.1476477391569926	3.371501252143795	2.8825900749609854	2.8559957934880567	1.672674806292286	2.0452208518733492
19	3.2730441023218497	3.0845587178332967	1.9608318842031043	2.0623612736825994	3.371439329012787	2.8561433704330943	2.8299876001950866	1.582034644680133	1.9604614732220222
20	3.269505227956586	3.070011462843256	1.8785477726191626	1.9789508536751992	3.3713739347507365	2.8300364603829333	2.804326881913194	1.4966516320846548	1.8781901275918553
21	3.2660544889944747	3.055601627317835	1.7990443590559324	1.8977424724611043	3.3713050561587354	2.804347946917785	2.779138490666559	1.4164475818955442	1.7986410973740885
22	3.262686269791313	3.0413249331849967	1.7225294570076588	1.819005117235997	3.3712327023478523	2.7790354610667993	2.7543364261582663	1.341375940388727	1.7220151395684222
23	3.2593950379663537	3.02718213979284	1.6490006937505337	1.742937739520455	3.3711568462043355	2.754284901634663	2.730018443334662	1.2712327645944987	1.6484318028077387
24	3.2561769465024577	3.013171464764217	1.578575423200595	1.6697122502207962	3.3710774925114215	2.72976597543903	2.705935672529277	1.2057691727536906	1.5779427349331594
25	3.2530275626357166	2.999293605639462	1.5113034358604758	1.5994019145522713	3.370994623382013	2.7056705072523894	2.6821932295174213	1.1447402017982604	1.510630171447168
26	3.249942602329024	2.985540002040408	1.447188943802726	1.5320230775373622	3.3709082404046966	2.6819899556312228	2.6589829845660873	1.0877903381545357	1.446467684715044
27	3.246918931932019	2.971911824900153	1.3861573376483203	1.467658832475838	3.370818340717281	2.6587093455210207	2.6360052627801	1.0345661076029289	1.3853818511255567
28	3.2439536048658386	2.958411022185616	1.3281239367016267	1.4062798688347615	3.3707249066112297	2.635843162716541	2.613390081375445	0.9847463589256812	1.3272343116497207
29	3.2410432075322437	2.9450360621988447	1.2729397235778972	1.3477869570658607	3.3706279304502225	2.6132384046147235	2.5910829805046416	0.9380359316768944	1.2720187683091346
30	3.238185401700478	2.9317845719638367	1.2205052680313575	1.2921253532936123	3.3705273965776277	2.590974683055038	2.5691385394303836	0.8941713199495412	1.2195635537519176
31	3.235376829543383	2.918654636041432	1.1706840036471908	1.2391147822073332	3.3704233038783	2.569059385681475	2.547552648595592	0.8528173345083373	1.1697509167489377
32	3.2326156316099954	2.9056422876578663	1.123369623273498	1.1886963886386364	3.3703156429971544	2.547573189347013	2.526203428373001	0.8136974744887179	1.1224149683723228
33	3.229899405654161	2.892749080626188	1.0783744286604862	1.1407149052646979	3.370204402494948	2.5263820807138493	2.505327089821378	0.7766068671036729	1.0773953015131876
34	3.227226333680974	2.8799714703769435	1.0355623593329528	1.0950861220768375	3.3700895781623452	2.5054326064912176	2.4847176057576523	0.741358306779085	1.0345577268469108
35	3.2245944252667895	2.8673065435979135	0.9948124574886931	1.0516424860603895	3.369971157556633	2.484839293098507	2.4644401657492447	0.7078030080502015	0.9937960992842446
